"Unterseriennummer",0,""
"Probennummer",3," "
143.16,26.4259,1.94302,3.9448
143.36,26.4429,1.94302,3.9448
143.58,26.4259,1.94302,3.9448
143.8,26.4088,1.94302,3.9448
144.02,26.4088,1.94302,3.9448
144.24,26.3577,1.94302,3.9448
144.44,26.3577,1.94302,3.9448
144.66,26.3577,1.94302,3.9448
144.86,26.3407,1.94302,3.9448
145.08,26.3577,1.94302,3.9448
145.3,26.3236,1.94302,3.9448
145.52,26.2896,1.94302,3.9448
145.74,26.2896,1.94302,3.9448
145.94,26.2725,1.94302,3.9448
146.16,26.1873,1.94302,3.9448
146.36,26.1873,1.94302,3.9448
146.58,26.2044,1.94302,3.9448
146.8,26.2384,1.94302,3.9448
147.02,26.2044,1.94302,3.9448
147.24,26.1873,1.94302,3.9448
147.44,26.1703,1.94302,3.9448
147.66,26.1362,1.94302,3.9448
147.86,26.1192,1.94302,3.9448
148.08,26.1021,1.94302,3.9448
148.3,26.051,1.94302,3.9448
148.52,26.0851,1.94302,3.9448
148.74,26.034,1.94302,3.9448
148.94,26.051,1.94302,3.9448
149.16,26.051,1.94302,3.9448
149.36,26.034,1.94302,3.9448
149.58,26.017,1.94302,3.9448
149.8,26.034,1.94302,3.9448
150.02,25.9829,1.94302,3.9448
150.24,25.9658,1.94302,3.9448
150.44,25.8977,1.94302,3.9448
150.66,25.9147,1.94302,3.9448
150.86,25.9147,1.94302,3.9448
151.08,25.8977,1.94302,3.9448
151.28,25.8466,1.94302,3.9448
151.3,25.8977,1.94302,3.9448
151.32,25.8806,1.94302,3.9448
151.52,25.8636,1.94302,3.9448
151.74,25.8977,1.94302,3.9448
151.94,23.1375,1.93191,3.95591
152.16,19.0825,1.90976,3.97806
152.36,16.0668,1.88959,3.99823
152.58,13.3407,1.86762,4.02019
152.8,11.4665,1.84572,4.0421
153.02,10.342,1.82363,4.06419
153.24,9.50718,1.8016,4.08622
153.44,8.77455,1.78167,4.10615
153.66,8.17822,1.75964,4.12818
153.86,7.65004,1.73971,4.14811
154.08,7.1389,1.71762,4.1702
154.3,6.57665,1.69565,4.19217
154.52,6.04847,1.67356,4.21426
154.74,5.60549,1.65159,4.23622
154.94,5.21361,1.63167,4.25615
155.16,4.83878,1.6097,4.27812
155.36,4.46394,1.58965,4.29817
155.58,4.12318,1.56756,4.32026
155.8,3.71427,1.54577,4.34205
155.82,3.66316,1.54367,4.34415
156.02,3.44167,1.52356,4.36426
156.24,3.11795,1.50159,4.38623
156.44,2.8283,1.48166,4.40616
156.66,2.50458,1.45969,4.42812
156.86,2.26605,1.43977,4.44805
157.08,1.92529,1.41762,4.4702
157.3,1.68676,1.39565,4.49217
157.52,1.44823,1.37362,4.5142
157.74,1.22673,1.35165,4.53617
157.82,1.14154,1.34367,4.54415
157.94,1.02228,1.3316,4.55622
158.16,0.800784,1.30963,4.57819
158.36,0.596328,1.28964,4.59817
158.58,0.425949,1.26767,4.62014
158.8,0.204455,1.24559,4.64223
159.02,0.0851898,1.22362,4.6642
159.24,-0.102228,1.20165,4.68617
159.44,-0.255569,1.18178,4.70604
159.66,-0.408911,1.15957,4.72825
159.84,-0.562252,1.14174,4.74608
159.86,-0.57929,1.1397,4.74812
160.08,-0.698556,1.11761,4.77021
160.3,-0.817822,1.09564,4.79218
160.52,-1.00524,1.07361,4.8142
160.74,-1.10747,1.05164,4.83617
160.94,-1.24377,1.03166,4.85616
161.16,-1.32896,1.00969,4.87813
161.36,-1.43119,0.989639,4.89818
161.58,-1.55045,0.96767,4.92015
161.8,-1.65268,0.945701,4.94212
161.84,-1.66972,0.941679,4.94614
162.02,-1.77195,0.923612,4.96421
162.24,-1.80602,0.901582,4.98624
162.46,-1.89121,0.879733,5.00809
162.68,-1.9764,0.857704,5.03011
162.88,-2.06159,0.837656,5.05016
163.1,-2.11271,0.815627,5.07219
163.3,-2.18086,0.795698,5.09212
163.52,-2.24901,0.773609,5.11421
163.74,-2.30012,0.75158,5.13624
163.86,-2.28309,0.739695,5.14812
163.94,-2.24901,0.731772,5.15605
164.16,-2.23197,0.709623,5.1782
164.36,-2.11271,0.689694,5.19812
164.58,-1.92529,0.667545,5.22027
164.8,-1.56749,0.645516,5.2423
165.02,-1.22673,0.623547,5.26427
165.24,-0.408911,0.601638,5.28618
165.44,-0.340759,0.581649,5.30617
165.68,-0.340759,0.557699,5.33012
165.88,-0.272607,0.537651,5.35017
166.1,-0.289645,0.515682,5.37214
166.3,-0.255569,0.495633,5.39219
166.52,-0.255569,0.473604,5.41421
166.74,-0.272607,0.451575,5.43624
166.94,-0.255569,0.431707,5.45611
167.16,-0.306683,0.409558,5.47826
167.36,-0.289645,0.389629,5.49819
167.58,-0.306683,0.36772,5.5201
167.8,-0.306683,0.345691,5.54213
167.88,-0.323721,0.337648,5.55017
168.02,-0.255569,0.323602,5.56422
168.24,-0.306683,0.301693,5.58613
168.44,-0.289645,0.281644,5.60617
168.66,-0.255569,0.259675,5.62814
168.86,-0.255569,0.239627,5.64819
169.08,-0.306683,0.217658,5.67016
169.3,-0.289645,0.195688,5.69213
169.52,-0.289645,0.173659,5.71416
169.74,-0.340759,0.15157,5.73625
169.88,-0.306683,0.137584,5.75023
169.94,-0.340759,0.131522,5.7563
170.16,-0.323721,0.109613,5.77821
170.36,-0.357797,0.0896243,5.79819
170.58,-0.238531,0.0676551,5.82016
170.8,-0.272607,0.045686,5.84213
171.02,-0.272607,0.0236568,5.86416
171.26,-0.323721,0.00102739,5.88679
171.34,-0.289645,0.000127017,5.88769
171.38,-0.255569,-5.30582e-005,5.88787
