"Unterseriennummer",0,""
"Probennummer",1," "
147.7,24.8924,1.978,4.01587
147.9,24.9265,1.978,4.01587
148.1,24.8924,1.978,4.01587
148.3,24.8584,1.978,4.01587
148.5,24.8584,1.978,4.01587
148.72,24.8413,1.978,4.01587
148.94,24.8243,1.978,4.01587
149.14,24.7561,1.978,4.01587
149.34,24.7561,1.978,4.01587
149.54,24.7561,1.978,4.01587
149.74,24.7732,1.978,4.01587
149.96,24.7391,1.978,4.01587
150.18,24.688,1.978,4.01587
150.38,24.7221,1.978,4.01587
150.58,24.6539,1.978,4.01587
150.78,24.705,1.978,4.01587
150.98,24.671,1.978,4.01587
151.2,24.6539,1.978,4.01587
151.4,24.6198,1.978,4.01587
151.6,24.6369,1.978,4.01587
151.8,24.6369,1.978,4.01587
152,24.6028,1.978,4.01587
152.16,24.6198,1.978,4.01587
152.2,24.6539,1.978,4.01587
152.22,24.6369,1.978,4.01587
152.44,24.6198,1.978,4.01587
152.64,24.5176,1.978,4.01587
152.84,20.9056,1.96083,4.03304
153.04,17.7024,1.94066,4.05321
153.24,14.9934,1.92061,4.07326
153.46,12.7955,1.8987,4.09517
153.68,11.4665,1.87667,4.11719
153.88,10.768,1.85656,4.1373
154.08,10.2398,1.83658,4.15729
154.28,9.77978,1.81671,4.17716
154.48,9.30272,1.7966,4.19727
154.7,8.8427,1.77457,4.2193
154.9,8.39971,1.75452,4.23935
155.1,7.93969,1.73465,4.25921
155.3,7.53078,1.71461,4.27926
155.5,7.01964,1.69456,4.29931
155.72,6.61073,1.67259,4.32128
155.94,6.1507,1.65068,4.34319
155.98,6.09959,1.6466,4.34727
156.14,5.82698,1.63057,4.3633
156.34,5.45214,1.6107,4.38317
156.54,5.12842,1.59071,4.40315
156.74,4.77063,1.57061,4.42326
156.96,4.41283,1.54864,4.44523
157.18,4.08911,1.52661,4.46726
157.38,3.86762,1.5065,4.48737
157.58,3.56093,1.48669,4.50718
157.78,3.3224,1.46664,4.52723
157.98,3.06683,1.44671,4.54715
158,3.03276,1.44455,4.54931
158.2,2.77719,1.42462,4.56924
158.4,2.57273,1.40458,4.58929
158.6,2.3342,1.38453,4.60934
158.8,2.14678,1.36472,4.62915
159,1.90825,1.34461,4.64926
159.22,1.7038,1.3227,4.67117
159.44,1.44823,1.30061,4.69325
159.64,1.26081,1.28068,4.71318
159.84,1.07339,1.26064,4.73323
160.02,0.937087,1.24263,4.75124
160.04,0.954125,1.24059,4.75328
160.24,0.732632,1.22072,4.77315
160.46,0.562252,1.19863,4.79524
160.68,0.374835,1.1766,4.81727
160.88,0.187417,1.15655,4.83731
161.08,0.0851898,1.13674,4.85712
161.28,-0.0340759,1.11658,4.87729
161.48,-0.204455,1.09659,4.89728
161.7,-0.306683,1.07456,4.91931
161.9,-0.442987,1.05469,4.93918
162.02,-0.511139,1.04263,4.95124
162.1,-0.545214,1.03464,4.95923
162.3,-0.66448,1.01465,4.97921
162.5,-0.800784,0.994546,4.99932
162.72,-0.954125,0.972576,5.02129
162.94,-1.1245,0.950547,5.04332
163.14,-1.20969,0.930679,5.06319
163.34,-1.31192,0.910631,5.08324
163.54,-1.38007,0.890582,5.10329
163.74,-1.41415,0.870714,5.12315
163.96,-1.51638,0.848625,5.14524
164.04,-1.55045,0.840581,5.15329
164.18,-1.53342,0.826716,5.16715
164.38,-1.55045,0.806667,5.1872
164.58,-1.49934,0.786619,5.20725
164.78,-1.32896,0.766631,5.22724
164.98,-1.03932,0.746582,5.24729
165.2,-0.732632,0.724673,5.26919
165.4,-0.562252,0.704685,5.28918
165.6,-0.460025,0.684637,5.30923
165.8,-0.374835,0.664588,5.32928
166,-0.340759,0.64472,5.34915
166.04,-0.374835,0.640578,5.35329
166.22,-0.323721,0.622571,5.3713
166.44,-0.306683,0.600662,5.39321
166.66,-0.289645,0.578632,5.41524
166.86,-0.272607,0.558644,5.43522
167.08,-0.272607,0.536615,5.45725
167.28,-0.306683,0.516567,5.4773
167.5,-0.306683,0.494657,5.49921
167.7,-0.306683,0.474729,5.51914
167.92,-0.323721,0.45276,5.54111
168.06,-0.340759,0.438654,5.55521
168.12,-0.323721,0.432652,5.56122
168.34,-0.323721,0.410622,5.58325
168.56,-0.272607,0.388713,5.60515
168.76,-0.255569,0.368545,5.62532
168.98,-0.272607,0.346636,5.64723
169.18,-0.255569,0.326587,5.66728
169.4,-0.255569,0.304558,5.68931
169.6,-0.272607,0.28457,5.7093
169.84,-0.238531,0.2605,5.73337
170.06,-0.221493,0.238651,5.75522
170.26,-0.204455,0.218602,5.77527
170.48,-0.221493,0.196573,5.79729
170.68,-0.187417,0.176585,5.81728
170.9,-0.238531,0.154736,5.83913
171.1,-0.153342,0.134687,5.85918
171.32,-0.17038,0.112538,5.88133
171.54,-0.204455,0.0906291,5.90324
171.74,-0.187417,0.0705208,5.92335
171.96,-0.187417,0.0486116,5.94526
172.06,-0.204455,0.0386475,5.95522
172.16,-0.187417,0.0286833,5.96518
172.383,-0.17038,0.006294,5.98757
172.44,-0.238531,0.00131193,5.99256
172.52,-0.204455,0.000111426,5.99376
172.56,-0.204455,-8.62422e-006,5.99388
