"Unterseriennummer",0,""
"Probennummer",7," "
148.88,23.2398,1.91467,3.8873
149.08,23.2398,1.91467,3.8873
149.3,23.2738,1.91467,3.8873
149.5,23.2227,1.91467,3.8873
149.72,23.2227,1.91467,3.8873
149.94,23.2227,1.91467,3.8873
150.16,23.2057,1.91467,3.8873
150.32,23.2227,1.91467,3.8873
150.36,23.1887,1.91467,3.8873
150.38,23.1887,1.91467,3.8873
150.58,23.1716,1.91467,3.8873
150.8,23.1375,1.91467,3.8873
151,19.8492,1.90051,3.90146
151.22,16.0327,1.87836,3.92361
151.44,13.0511,1.85639,3.94558
151.66,10.6658,1.83436,3.96761
151.88,8.96196,1.81233,3.98964
152.08,7.8545,1.79234,4.00963
152.3,6.95148,1.77031,4.03166
152.5,6.16774,1.75033,4.05165
152.72,5.53733,1.7283,4.07368
152.94,4.94101,1.70639,4.09559
153.16,4.36172,1.68424,4.11773
153.38,3.98688,1.66227,4.1397
153.4,3.96984,1.66029,4.14168
153.58,3.61205,1.64222,4.15975
153.8,3.16906,1.62031,4.18166
154,2.81126,1.60032,4.20165
154.22,2.53865,1.57835,4.22362
154.44,2.18086,1.55632,4.24565
154.66,1.85714,1.53424,4.26774
154.88,1.55045,1.51233,4.28965
155.08,1.29488,1.49222,4.30975
155.3,1.03932,1.47031,4.33166
155.42,0.920049,1.4583,4.34367
155.5,0.868936,1.45032,4.35165
155.72,0.647442,1.42835,4.37362
155.94,0.357797,1.40638,4.39559
156.16,0.17038,1.38429,4.41768
156.38,-0.0340759,1.36226,4.43971
156.58,-0.17038,1.3424,4.45958
156.8,-0.391873,1.32031,4.48167
157,-0.528177,1.30038,4.50159
157.22,-0.66448,1.27847,4.5235
157.44,-0.817822,1.25632,4.54565
157.66,-1.00524,1.23435,4.56762
157.88,-1.1245,1.21214,4.58983
158.08,-1.26081,1.19227,4.6097
158.3,-1.346,1.1703,4.63167
158.5,-1.4823,1.15032,4.65166
158.72,-1.55045,1.12829,4.67369
158.94,-1.72083,1.10632,4.69566
159.16,-1.80602,1.08441,4.71756
159.38,-1.90825,1.06226,4.73971
159.44,-1.94233,1.05632,4.74566
159.58,-1.95936,1.04221,4.75976
159.8,-2.04455,1.02036,4.78161
160,-2.11271,1.00031,4.80166
160.22,-2.16382,0.978284,4.82369
160.44,-2.28309,0.956375,4.8456
160.66,-2.3342,0.934226,4.86775
160.88,-2.41939,0.912257,4.88972
161.08,-2.4705,0.892208,4.90976
161.3,-2.48754,0.870359,4.93161
161.46,-2.48754,0.854273,4.9477
161.5,-2.53865,0.850191,4.95178
161.72,-2.52162,0.828342,4.97363
161.94,-2.45347,0.806313,4.99566
162.16,-2.43643,0.784283,5.01769
162.38,-2.4705,0.762254,5.03972
162.58,-2.38531,0.742266,5.05971
162.8,-2.26605,0.720297,5.08168
163,-2.11271,0.700308,5.10166
163.22,-1.80602,0.678399,5.12357
163.44,-1.51638,0.65631,5.14566
163.48,-1.44823,0.652288,5.14968
163.66,-1.07339,0.634281,5.16769
163.88,-0.800784,0.612312,5.18966
164.08,-0.613366,0.592323,5.20965
164.3,-0.545214,0.570414,5.23156
164.5,-0.460025,0.550246,5.25173
164.72,-0.408911,0.528337,5.27364
164.94,-0.340759,0.506368,5.29561
165.16,-0.323721,0.484399,5.31757
165.38,-0.306683,0.462309,5.33966
165.5,-0.255569,0.450244,5.35173
165.58,-0.255569,0.442201,5.35977
165.8,-0.238531,0.420292,5.38168
166,-0.289645,0.400303,5.40167
166.22,-0.306683,0.378274,5.4237
166.44,-0.255569,0.356365,5.44561
166.66,-0.255569,0.334276,5.4677
166.88,-0.272607,0.312247,5.48973
167.08,-0.289645,0.292259,5.50971
167.3,-0.255569,0.270349,5.53162
167.5,-0.272607,0.250241,5.55173
167.72,-0.204455,0.228332,5.57364
167.94,-0.221493,0.206423,5.59555
168.16,-0.255569,0.184274,5.6177
168.38,-0.221493,0.162244,5.63973
168.58,-0.255569,0.142256,5.65972
168.8,-0.187417,0.120287,5.68169
169,-0.204455,0.100299,5.70167
169.24,-0.255569,0.0764086,5.72556
169.44,-0.204455,0.0563002,5.74567
169.52,-0.238531,0.0482569,5.75372
169.66,-0.221493,0.034271,5.7677
169.88,-0.289645,0.0122419,5.78973
169.96,-0.238531,0.00425854,5.79771
170.06,-0.272607,0.000296895,5.80168
170.08,-0.272607,0.000176845,5.8018
